226:7,1,5,5,1,5,9,9,9,2,3,3,8,7,2,4,3,9,7,5,2,2,6,6,2,3,3,8,9,5
227:6,6,1,5,1,3,9,8,4,7,4,6,2,5,9,8,7,1,6,7,4,2,8,7,8,1,3,4,7,6
228:9,8,5,1,8,1,2,8,1,9,4,1,3,7,3,1,9,4,4,6,3,9,5,1,3,7,6,8,1,9
229:8,2,9,3,4,9,3,8,6,2,8,1,8,6,1,3,6,2,7,5,5,6,7,3,1,7,2,3,4,3
230:1,5,8,7,4,4,6,7,4,9,4,1,5,8,5,3,1,1,8,9,8,9,7,8,2,3,2,9,9,5
231:1,9,4,9,1,8,9,5,1,2,2,2,5,9,6,6,6,6,1,5,8,5,1,8,5,9,6,2,1,6
232:4,9,7,3,5,6,5,7,3,7,8,2,8,7,4,6,9,3,3,1,9,3,5,6,3,4,9,7,2,5
233:1,8,7,4,5,7,2,5,9,4,7,4,9,4,5,5,4,4,4,3,8,6,4,7,3,1,9,7,8,1
234:1,5,8,1,9,6,8,1,7,4,7,5,3,8,3,5,6,4,4,3,1,7,4,5,6,1,5,6,8,9
235:8,1,1,9,6,9,4,3,9,2,8,5,9,1,2,5,3,1,6,6,2,8,2,7,6,5,2,7,3,6
236:7,4,6,4,8,1,2,5,5,8,1,7,3,7,3,1,4,4,3,6,6,4,1,3,6,6,4,8,9,9
237:7,7,5,1,1,8,1,8,5,4,4,6,8,5,4,5,4,7,3,8,4,8,2,1,6,8,2,7,2,7
238:1,7,3,3,9,8,4,8,4,5,5,4,4,8,8,6,6,7,7,8,5,4,3,2,2,8,4,8,6,6
239:9,6,1,6,4,2,9,9,1,6,9,2,9,5,3,6,7,5,3,1,1,2,7,7,7,7,7,4,3,7
240:2,3,8,3,7,1,8,4,5,7,3,2,7,6,4,8,7,9,2,9,4,1,7,1,7,6,1,8,1,3
241:7,7,2,1,1,1,7,2,4,7,8,8,6,6,3,5,3,8,5,1,7,4,4,4,6,3,3,7,9,4
242:2,9,4,1,6,8,3,2,3,8,9,1,3,9,6,7,3,8,1,9,9,6,2,5,6,8,7,8,4,5
243:4,6,8,7,5,7,4,6,6,1,4,1,8,3,1,2,9,2,2,5,7,4,8,9,9,6,3,3,8,5
244:7,9,8,1,9,8,4,5,9,1,6,9,7,9,7,4,9,1,5,4,7,2,5,6,2,7,3,6,3,6
245:3,5,4,6,2,7,2,8,3,8,6,2,3,6,8,6,6,8,7,5,5,1,2,9,4,5,7,8,7,2
246:4,3,7,4,2,9,1,2,4,7,1,4,9,9,7,7,6,1,1,7,3,8,2,5,7,7,4,4,2,6
247:8,2,6,4,4,8,3,7,4,3,6,4,2,6,7,9,4,7,1,4,3,1,1,1,7,2,8,1,5,8
248:4,6,8,5,4,4,4,4,3,8,4,3,8,3,2,6,1,7,8,2,4,8,5,3,1,8,3,2,7,5
249:7,4,3,2,7,9,3,4,2,6,1,7,8,6,4,6,5,3,5,5,9,4,4,4,3,2,9,2,6,1
250:7,3,9,9,8,3,3,7,8,5,5,1,2,7,2,3,2,5,3,5,9,5,9,4,8,5,2,5,2,1
251:8,1,8,5,6,7,5,5,7,3,9,1,9,7,4,6,7,9,7,8,8,1,4,8,2,8,1,2,3,1
252:4,3,7,7,2,9,1,2,4,7,1,4,9,9,7,7,6,1,1,7,3,8,2,5,7,7,4,4,2,6
253:8,6,2,4,8,4,5,2,9,8,1,9,6,9,4,8,9,1,7,3,7,1,5,4,3,3,8,7,3,1
254:5,5,8,3,2,1,6,1,8,7,4,8,3,3,2,2,8,7,5,2,8,9,3,3,2,1,9,7,7,1
255:6,2,5,3,1,3,1,5,8,8,2,8,9,4,8,3,6,1,9,2,8,6,8,1,1,5,2,8,8,9
256:7,3,9,9,8,3,3,1,8,5,5,1,2,7,2,3,2,5,3,5,9,5,9,4,8,5,2,5,2,1
257:8,2,6,4,4,8,3,7,4,3,6,4,2,6,7,9,4,7,1,4,3,1,1,1,7,2,8,1,5,5
258:2,7,7,8,9,2,2,2,3,2,7,1,3,3,3,8,5,3,4,9,8,2,5,5,3,7,7,6,6,7
259:4,6,8,7,5,7,4,6,6,1,4,1,8,3,1,2,9,2,2,5,7,4,8,9,9,6,3,3,8,5
260:4,6,5,5,8,9,8,6,5,2,6,1,8,9,5,6,5,9,4,2,1,6,6,4,3,5,1,9,3,4
261:6,8,2,7,5,5,5,8,1,4,9,2,1,9,7,4,9,8,3,4,1,7,5,3,5,7,7,5,9,3
262:5,5,8,3,2,1,6,1,8,7,4,8,3,3,2,2,8,7,5,2,1,9,3,3,2,1,9,7,7,1
263:2,4,5,1,1,8,5,4,9,6,7,8,2,4,6,8,4,6,1,1,6,7,4,1,1,7,6,3,3,3
264:5,1,8,8,6,2,1,1,7,7,1,5,2,6,2,3,8,2,6,5,5,8,2,7,9,4,9,3,2,6
265:2,3,1,1,8,3,5,5,8,5,9,7,2,5,3,3,7,9,6,2,9,3,9,4,8,1,5,8,5,6
266:6,7,3,1,2,2,8,3,3,5,8,8,4,3,6,1,7,2,6,4,7,6,4,5,1,7,5,4,7,6
267:9,6,1,2,9,3,9,5,3,3,3,3,7,9,7,5,2,5,9,7,7,4,5,6,9,1,1,7,9,4
268:8,7,1,4,9,6,5,5,3,2,5,1,1,4,4,6,4,3,5,4,3,6,2,8,1,8,8,6,1,9
269:8,1,9,9,5,4,9,5,9,5,6,7,2,7,8,5,9,8,5,4,7,5,2,4,2,7,6,6,3,8
270:8,3,8,4,9,8,6,5,3,1,8,9,1,5,8,3,7,7,1,9,1,1,5,1,5,1,9,2,5,9
271:1,3,3,6,7,1,3,4,7,5,3,9,5,6,6,7,6,5,6,3,6,4,9,7,2,3,5,8,3,7
272:1,3,4,7,4,4,1,7,7,7,4,6,9,4,4,4,8,1,3,9,9,7,6,7,5,9,2,9,4,9
273:4,3,7,7,2,9,1,2,4,7,1,4,9,9,7,7,6,1,1,7,3,8,2,5,7,7,4,4,2,2
274:5,1,8,8,6,2,1,1,7,7,1,5,2,6,2,3,8,2,6,5,5,8,2,7,9,4,9,3,2,4
275:5,3,9,6,3,9,2,8,9,2,6,1,5,3,7,3,2,6,8,2,8,9,9,7,4,2,2,3,8,2
276:7,2,1,4,3,6,5,8,9,5,5,9,1,4,3,5,5,9,8,6,5,5,2,4,5,1,1,2,3,6
277:8,2,9,3,4,9,3,8,6,2,8,1,8,6,1,3,6,2,7,5,5,6,7,3,1,7,2,3,4,7
278:8,9,9,9,7,5,5,2,4,6,6,3,5,5,1,4,3,8,6,5,3,4,9,1,8,5,9,1,7,1
279:7,9,9,3,5,5,3,6,2,1,4,5,5,4,9,1,6,1,6,1,9,3,4,4,1,8,9,4,4,8
280:9,5,5,1,7,3,1,3,3,7,9,8,6,3,8,6,4,2,4,3,2,7,2,4,3,9,9,9,2,3
281:4,5,7,2,9,2,1,4,8,3,2,2,6,1,6,6,3,8,9,4,5,8,1,6,6,7,9,9,6,1
282:3,1,9,5,6,5,2,9,8,9,2,6,4,5,3,9,8,5,9,6,3,5,8,1,3,1,4,2,2,8
283:8,3,9,4,8,8,6,2,8,5,4,5,1,8,6,5,3,1,9,4,9,9,1,2,6,4,5,4,1,1
284:4,2,1,6,5,1,8,4,7,3,8,3,8,2,4,6,4,3,3,1,1,1,8,6,7,1,7,8,4,1
285:6,4,7,2,8,7,3,3,3,3,3,6,4,8,1,2,6,7,1,4,7,8,3,3,7,4,8,2,2,2
286:6,8,9,3,6,8,9,8,9,3,3,1,4,4,3,8,8,5,8,1,8,3,7,3,5,8,8,1,5,8
287:2,3,7,3,2,1,3,5,2,2,5,3,5,9,7,8,8,9,6,6,7,3,7,3,3,2,2,9,3,5
288:8,4,1,7,6,4,8,1,1,6,9,5,8,4,4,5,9,2,9,4,5,7,7,5,6,4,3,4,6,4
289:6,5,1,6,4,9,1,5,4,1,4,5,9,2,2,9,7,1,5,1,1,9,6,7,2,6,7,5,8,3
290:4,5,9,4,4,2,4,7,4,5,9,6,9,1,6,9,4,4,1,1,2,6,2,4,8,2,8,8,9,2
291:5,2,9,2,4,9,3,1,4,6,4,9,1,2,4,7,2,8,6,4,3,7,2,6,9,2,6,7,6,8
292:4,8,3,7,5,2,9,6,7,9,5,3,6,4,4,2,3,8,8,5,4,7,4,6,5,8,8,1,9,1
293:1,6,5,1,9,7,9,5,9,2,3,3,9,4,3,1,9,9,4,9,6,7,8,3,5,1,5,3,5,9
294:7,1,2,4,8,2,2,2,3,7,3,2,6,7,8,5,8,3,9,6,8,1,3,9,7,7,8,4,8,7
295:4,9,2,5,4,4,7,9,7,8,9,6,9,4,5,1,7,2,5,4,5,6,9,2,8,4,2,7,6,4
296:2,1,4,4,6,9,7,4,3,6,2,9,7,8,6,9,2,1,1,1,1,3,1,7,6,4,6,9,4,5
297:3,6,1,3,3,8,9,7,5,1,4,8,8,5,1,1,6,6,4,8,8,4,1,5,8,5,1,9,5,5
298:5,8,8,6,9,1,2,8,1,7,3,8,8,3,9,8,2,4,5,9,1,2,5,2,7,9,6,2,6,2
299:1,3,9,8,3,5,2,6,9,7,2,9,4,6,8,9,7,4,7,1,3,2,5,5,4,1,4,6,4,6
300:4,9,6,1,1,1,3,1,4,2,3,7,2,5,1,6,6,3,1,3,3,8,5,6,2,1,2,7,8,7
301:2,4,2,6,5,4,2,2,7,8,4,5,3,4,1,5,3,1,9,3,9,7,8,2,1,3,7,3,6,6
302:3,3,6,4,6,9,7,3,1,3,6,9,8,1,4,1,2,2,9,2,6,9,9,3,8,8,8,4,4,6
303:1,7,3,3,9,8,4,8,4,5,5,4,4,8,8,6,6,7,7,8,5,4,3,2,2,8,4,8,6,3
304:9,1,1,6,8,9,1,3,8,6,4,5,6,1,7,1,6,9,1,3,8,7,9,1,3,7,9,4,7,3
305:1,6,9,5,5,8,5,5,8,2,6,9,7,6,9,9,7,6,9,2,4,9,3,9,3,1,4,5,5,9
306:5,6,6,9,8,8,7,1,7,6,2,3,3,6,9,2,3,9,8,6,9,8,8,3,7,8,3,6,2,8
307:4,1,2,3,6,4,2,2,1,5,3,6,3,5,6,3,4,8,1,4,8,1,7,3,7,6,7,1,2,3
308:6,8,9,5,5,6,8,3,1,9,6,1,6,3,7,8,3,4,2,1,2,3,6,7,5,9,1,7,5,2
309:9,9,6,7,6,2,8,5,4,1,2,9,7,5,8,8,3,9,8,3,8,7,8,8,9,7,4,7,6,5
310:8,3,2,8,6,3,7,6,9,3,7,1,1,2,5,9,9,3,8,3,6,7,5,3,6,4,3,4,9,1
311:4,8,2,4,7,4,1,5,6,7,8,6,5,7,7,9,2,9,5,7,2,2,7,3,6,2,4,1,5,4
312:9,7,2,5,2,2,5,5,1,6,7,6,6,4,4,8,2,2,5,6,3,2,6,5,7,3,3,9,5,8
313:9,1,5,5,1,5,4,9,4,2,8,3,7,8,2,1,5,1,1,2,1,9,4,7,7,1,5,7,6,8
314:8,8,6,1,7,7,9,3,5,2,1,1,8,1,8,4,1,1,7,1,8,4,1,5,5,4,2,6,6,9
315:1,5,2,8,4,4,6,2,5,3,8,3,6,8,4,7,2,2,6,1,5,8,2,6,9,7,6,3,6,9
316:2,2,4,3,5,8,6,7,7,3,2,5,3,8,7,4,6,7,9,1,2,3,6,6,9,4,5,7,3,2
317:8,8,4,7,3,1,8,9,3,7,1,3,2,2,5,8,6,9,4,4,9,5,1,1,7,2,3,1,3,3
318:8,7,9,9,6,1,9,7,7,4,1,6,9,1,3,1,9,1,4,2,4,5,9,6,4,6,6,5,7,5
319:8,9,2,7,3,5,3,7,7,6,3,9,5,5,3,6,9,2,6,5,3,7,5,3,4,4,3,4,9,8
320:8,7,3,8,2,5,8,8,2,1,1,9,4,3,6,4,4,5,6,3,1,3,2,8,9,1,2,2,7,5
321:7,8,3,1,3,6,5,2,2,1,9,5,3,5,5,8,4,9,2,6,1,7,2,5,2,8,1,3,2,2
322:3,1,2,4,5,1,3,6,5,6,9,1,5,9,6,7,6,5,7,6,2,8,3,9,8,8,7,8,4,4
323:5,9,2,3,9,7,4,1,8,1,6,9,1,3,9,2,6,1,7,8,6,6,3,2,7,9,3,8,9,5
324:3,7,7,7,7,5,4,6,4,3,2,1,3,3,5,3,8,3,5,4,6,2,5,9,6,9,5,7,4,8
325:4,1,2,3,6,4,2,2,1,5,3,6,3,5,6,3,4,8,1,4,8,1,7,3,7,6,7,1,2,4
326:7,5,8,7,1,3,9,7,3,1,6,9,6,8,2,4,8,1,1,4,2,5,3,7,5,1,6,8,7,5
327:4,1,3,5,2,3,6,5,5,1,4,7,8,4,7,5,7,9,7,1,7,2,9,6,8,5,8,5,2,6
328:6,9,2,5,3,7,9,3,9,3,8,6,6,5,8,9,5,4,4,6,1,3,5,9,2,6,8,2,4,9
329:8,4,4,7,1,4,3,2,4,5,7,5,2,6,6,2,6,6,6,2,5,1,7,9,8,6,7,8,7,7
330:9,6,1,2,4,1,4,1,6,4,8,6,2,1,6,6,8,3,2,2,6,3,4,7,8,6,9,8,3,2
331:2,4,9,8,6,4,6,9,3,4,6,1,4,3,7,1,7,7,9,6,1,7,4,4,9,2,6,1,4,8
332:2,9,8,4,8,3,5,7,4,6,8,3,2,4,6,6,8,5,1,3,5,8,4,4,1,6,3,6,6,4
333:2,6,6,3,3,2,4,7,5,4,9,2,8,5,6,9,9,2,2,7,1,1,4,3,9,2,8,6,2,7
334:2,2,4,1,6,7,7,3,2,4,3,7,4,6,5,2,1,8,8,7,7,3,4,8,6,2,9,8,3,3
335:3,8,7,5,2,6,7,9,1,1,7,5,4,9,5,8,6,4,4,5,3,5,5,9,1,7,6,3,5,4
336:6,8,7,4,8,5,2,2,3,5,6,2,4,1,4,2,3,1,7,9,8,7,6,5,3,1,9,1,4,5
337:9,3,6,2,8,9,8,9,2,9,9,8,2,2,9,7,7,1,9,2,3,3,3,8,5,2,5,9,5,3
338:7,7,1,1,8,7,8,6,2,4,9,6,7,7,5,7,3,8,6,7,6,3,3,8,3,5,6,9,3,7
339:7,4,6,4,8,1,2,5,5,8,1,7,3,7,3,1,4,4,3,6,6,4,1,3,6,6,4,8,9,2
340:2,4,8,3,5,3,4,2,3,5,3,6,3,8,2,7,6,2,9,2,3,6,8,3,5,9,4,4,4,7
341:1,7,1,6,8,1,7,5,4,1,5,2,1,3,4,3,5,9,7,4,4,6,1,7,7,8,1,9,6,5
342:9,6,3,5,9,9,8,9,5,7,7,8,7,3,6,6,2,3,5,2,8,5,4,3,9,4,4,3,7,6
343:2,8,5,4,8,2,6,9,5,7,9,9,2,4,4,2,7,5,9,1,8,4,6,3,5,8,4,1,5,4
344:3,3,3,5,8,9,6,3,8,4,7,3,9,2,1,6,2,5,4,7,2,5,8,7,3,8,3,4,8,6
345:6,8,4,6,6,4,2,1,5,2,8,8,2,6,7,9,4,3,1,9,2,8,5,1,3,4,5,4,7,2
346:2,2,5,6,2,5,6,3,4,9,8,8,9,6,3,2,9,8,4,8,1,5,6,8,6,7,8,7,3,7
347:9,2,7,8,6,8,5,1,9,3,3,3,7,8,6,2,6,9,7,7,6,9,2,2,4,9,1,3,6,7
348:5,4,7,9,7,1,5,1,5,4,4,2,6,7,2,9,3,6,1,3,5,9,7,2,3,4,9,8,7,6
349:5,9,8,5,7,7,9,9,9,2,4,8,6,5,1,3,7,1,2,5,5,1,5,6,7,2,7,6,3,1
350:4,7,1,1,8,9,6,3,5,8,9,1,9,5,1,3,9,4,1,8,5,3,6,4,5,1,4,8,9,9
351:1,7,5,5,4,1,4,6,9,1,5,2,6,2,3,9,4,1,6,5,9,6,9,9,3,6,8,8,8,6
352:1,8,2,2,7,5,4,3,5,8,6,4,7,6,4,5,6,7,5,8,5,8,4,5,8,3,7,4,7,6
353:4,3,8,4,5,9,6,2,1,3,7,3,6,1,7,5,7,8,5,3,4,3,1,4,4,6,6,5,2,4
354:7,1,6,4,4,3,7,7,9,6,5,7,3,1,5,1,9,9,5,4,9,3,1,2,7,2,7,1,6,7
355:8,3,1,7,8,7,9,2,1,2,5,6,8,6,9,5,3,2,3,7,9,5,6,5,9,5,9,5,8,2
356:4,8,2,4,7,4,1,5,6,7,8,6,5,5,7,9,2,9,5,7,2,2,7,3,6,2,4,1,5,9
357:7,5,3,6,7,1,3,1,5,4,3,2,6,8,4,6,9,4,8,1,7,9,6,7,5,1,5,4,1,5
358:5,4,9,8,6,4,6,9,3,4,6,1,4,3,7,1,7,7,9,6,1,7,4,4,9,2,6,1,4,8
359:8,8,2,7,6,9,6,1,2,7,9,2,8,8,1,2,8,9,8,5,4,5,2,4,4,5,4,9,3,6
360:1,2,6,5,4,3,1,6,2,3,3,2,5,5,8,8,8,1,4,2,9,8,5,7,1,3,7,7,3,3
361:2,3,3,9,7,1,1,8,3,6,9,2,5,1,8,9,9,9,1,8,2,6,9,9,1,7,8,5,9,7
362:2,8,3,3,3,6,1,9,7,8,3,1,2,9,5,3,4,8,8,6,3,4,5,1,9,6,5,2,1,7
363:7,9,2,5,8,7,1,3,8,1,6,7,2,2,4,5,7,3,5,7,3,4,8,5,8,6,1,7,8,8
364:8,1,3,7,1,2,1,4,5,6,5,1,3,1,2,7,3,4,5,9,6,4,5,6,2,2,8,4,1,2
365:8,1,2,3,1,3,1,7,6,8,4,7,9,5,5,4,2,3,7,3,6,9,2,6,3,6,1,7,8,4
366:8,6,3,9,6,8,5,4,9,3,3,3,7,4,6,1,1,4,4,4,6,4,7,1,2,3,8,9,9,2
367:3,3,3,5,8,9,6,3,8,4,7,3,9,2,1,6,2,5,4,7,2,5,8,7,3,3,3,4,8,7
368:7,1,2,4,8,2,2,2,3,7,3,2,6,7,8,5,8,3,9,6,8,1,3,9,7,7,8,4,8,2
369:9,9,6,7,6,2,8,5,4,1,2,9,7,5,8,8,3,9,8,3,8,7,8,8,9,7,4,7,6,2
370:7,3,4,6,5,9,7,7,5,9,8,2,3,4,7,9,1,4,5,5,3,3,5,1,9,7,8,2,3,5
371:3,7,9,1,9,2,8,3,6,7,9,2,9,3,9,9,4,7,9,3,6,1,5,5,5,7,5,5,6,2
372:1,5,2,8,4,4,6,2,5,3,8,3,6,8,4,7,2,2,6,1,5,8,9,6,9,7,6,3,6,9
373:8,9,9,9,7,5,5,2,4,6,6,3,5,5,1,4,3,8,6,5,3,4,9,1,8,5,9,1,7,6
374:7,7,2,1,1,1,7,2,4,7,8,8,6,6,3,5,3,8,5,1,7,4,4,4,6,3,3,7,9,4
375:2,5,2,1,6,3,6,2,6,2,1,8,7,3,6,9,1,7,8,5,3,2,8,8,3,4,5,2,3,9
376:4,6,2,5,4,4,4,4,3,8,4,3,8,3,2,6,1,7,8,2,4,8,5,3,1,8,3,2,7,7
377:7,2,1,4,3,6,5,8,5,5,5,9,1,4,3,5,5,9,8,6,5,5,2,4,5,1,1,2,3,2
378:9,2,7,8,6,8,5,1,9,3,3,7,7,8,6,2,6,9,7,7,6,9,2,2,4,9,1,3,6,2
379:3,9,6,4,4,3,5,1,8,5,1,3,3,1,4,8,7,2,8,4,1,8,4,1,5,9,5,2,1,8
380:6,7,7,9,1,3,3,1,7,4,9,8,3,1,8,6,9,8,2,3,8,6,8,4,2,3,9,3,5,6
381:7,6,7,3,7,9,8,1,4,2,2,2,1,9,5,2,3,5,9,3,1,5,8,1,5,9,1,5,3,2
382:6,8,9,3,6,8,9,8,9,3,3,1,4,4,3,8,8,5,8,1,8,3,7,3,5,8,8,1,5,8
383:4,9,6,1,1,1,3,1,4,2,3,7,2,5,1,6,6,3,1,3,3,8,5,6,2,1,2,7,8,6
384:4,6,8,7,5,7,4,6,6,1,4,1,8,3,1,2,9,2,2,5,7,4,8,9,9,6,3,3,8,5
385:5,3,9,6,3,9,2,8,9,2,6,1,5,3,7,3,2,6,8,2,6,9,9,7,4,2,2,3,8,8
386:6,4,4,3,2,9,8,9,5,2,7,1,6,1,2,1,9,4,7,6,3,7,5,9,7,4,5,8,4,3
387:4,3,4,7,5,7,3,7,9,7,8,2,5,9,3,1,1,3,8,5,6,4,2,7,2,1,6,7,8,4
388:8,8,9,1,7,7,3,4,6,6,2,3,5,7,7,6,5,5,2,6,1,7,1,3,4,6,8,6,9,1
389:7,4,9,6,7,9,3,1,7,3,1,1,9,1,5,1,5,6,2,1,6,8,8,8,1,2,5,9,8,3
390:4,9,3,7,5,3,3,6,3,4,6,4,6,3,6,1,9,6,7,5,1,3,3,3,4,9,8,1,3,6
391:8,8,6,1,7,7,9,3,5,2,1,2,8,1,8,4,1,1,7,1,8,4,1,5,5,4,2,6,6,9
392:8,1,7,9,4,8,5,9,7,5,6,9,5,5,9,3,5,5,9,7,1,2,6,9,5,7,3,7,8,8
393:8,2,9,3,4,9,3,8,6,2,8,1,8,6,1,3,6,2,7,5,5,6,7,3,1,7,2,3,4,3
394:8,7,3,8,2,5,8,8,2,1,1,9,4,3,6,4,4,5,8,3,1,3,2,8,9,1,2,2,7,5
395:9,4,7,1,1,5,4,4,1,1,6,7,5,9,8,6,7,1,9,4,9,1,5,9,5,1,7,6,6,8
396:8,9,3,3,1,1,3,4,4,4,2,1,3,2,6,7,3,1,3,4,6,7,3,2,4,5,1,1,9,4
397:1,8,9,6,6,4,1,7,7,2,5,6,8,1,9,8,9,8,6,8,8,2,9,7,5,6,1,5,4,7
398:7,5,2,4,1,4,8,8,2,3,1,3,6,3,6,9,3,7,2,9,5,3,4,6,5,9,9,4,4,7
399:5,5,8,3,2,1,6,1,8,7,4,8,3,3,2,2,8,7,5,2,8,9,3,3,2,1,9,7,7,3
400:1,7,7,5,2,3,1,7,8,8,4,3,9,5,5,5,4,5,6,5,5,6,5,6,8,9,3,1,4,3
401:3,5,8,7,5,4,9,3,6,1,3,7,1,7,5,7,1,1,3,1,7,9,3,5,3,6,7,2,8,9
402:1,8,2,2,7,5,4,3,5,8,6,4,7,6,4,5,6,7,5,8,5,8,4,6,8,3,7,4,7,5
403:3,5,4,6,2,7,2,8,3,8,6,2,3,6,8,6,4,8,7,5,5,1,2,9,4,5,7,8,7,2
404:2,6,5,1,8,3,6,9,8,9,3,1,8,7,6,6,3,7,1,3,8,7,7,5,4,4,3,5,8,1
405:4,7,6,6,3,9,8,1,5,9,4,1,6,5,3,9,9,1,4,3,9,4,1,4,3,8,2,2,8,5
406:1,9,4,9,1,8,9,5,1,2,2,2,5,9,6,6,6,6,1,5,8,5,1,8,5,9,6,2,1,6
407:8,4,1,4,3,3,3,5,7,7,2,4,9,1,1,9,4,9,6,1,2,8,5,1,4,5,7,2,9,5
408:9,2,8,1,7,9,3,1,6,7,7,3,4,5,6,3,3,6,9,7,7,1,6,7,2,9,7,6,1,2
409:8,4,1,4,3,6,3,5,7,7,2,4,9,1,1,9,4,9,6,1,2,8,5,1,4,5,7,2,9,5
410:2,8,7,8,5,6,6,2,7,6,9,2,3,8,7,8,4,3,5,6,7,2,9,8,8,9,2,5,3,5
411:3,3,7,2,8,9,8,8,9,1,8,9,8,4,2,8,1,1,2,2,7,5,7,6,3,8,7,7,4,2
412:1,7,7,5,2,3,1,7,8,8,4,3,9,5,5,5,4,5,6,5,5,6,5,6,8,9,3,1,4,3
413:5,9,8,5,7,7,9,9,9,2,4,8,6,5,1,3,7,1,2,5,5,1,5,6,7,2,7,6,3,8
414:2,7,9,9,6,2,9,7,9,5,5,3,6,1,9,7,9,4,9,4,8,4,5,9,1,4,2,6,5,2
415:3,8,9,3,9,4,5,6,5,7,5,2,1,6,7,6,5,1,4,9,1,3,3,5,3,7,2,3,6,2
416:1,2,6,5,4,3,1,6,2,3,3,2,5,5,8,8,8,1,4,2,8,8,5,7,1,3,7,7,3,3
417:1,6,5,1,9,7,9,5,9,2,3,3,9,4,3,1,6,9,4,9,6,7,8,3,5,1,5,3,5,9
418:5,4,8,6,8,5,1,9,8,7,2,6,8,7,8,2,4,2,2,3,8,8,4,7,4,3,9,5,4,7
419:1,5,1,3,3,4,2,7,8,4,9,1,1,1,6,2,9,1,4,1,8,1,4,1,9,5,3,7,6,7
420:7,8,6,1,5,8,9,8,6,2,9,2,9,2,4,5,7,8,7,6,4,1,5,3,3,4,4,3,2,5
421:6,8,4,6,6,4,2,1,5,2,8,8,2,6,7,9,4,3,1,9,2,8,5,1,3,4,5,4,5,1
422:3,7,7,7,7,5,4,6,4,3,2,1,3,3,5,3,8,3,5,4,6,2,5,9,6,9,5,7,4,2
423:5,3,9,6,3,9,2,8,9,2,6,1,5,3,7,3,2,6,8,2,6,9,9,7,4,2,2,3,8,2
424:1,7,3,3,9,8,4,8,4,5,1,4,4,8,8,6,6,7,7,8,5,4,3,2,2,8,4,8,6,3
425:7,3,9,9,8,3,3,1,8,5,5,1,2,7,2,3,2,5,3,5,9,5,9,4,8,5,2,5,2,7
426:7,9,9,9,9,6,8,7,1,8,5,9,9,1,5,9,7,9,3,2,3,4,1,5,3,4,5,5,2,1
427:7,6,9,6,1,4,5,8,6,2,9,6,1,3,7,6,5,5,2,8,9,5,7,1,4,2,8,9,5,3
428:8,2,7,2,3,3,7,1,6,2,3,1,7,1,8,5,7,4,8,4,2,1,4,3,7,7,6,3,3,9
429:1,4,8,5,8,2,9,3,4,2,5,8,9,2,3,7,9,2,8,7,6,8,6,6,8,8,5,1,5,6
430:6,8,5,8,6,7,5,6,7,8,4,7,7,1,1,4,6,9,3,3,6,2,7,9,1,9,3,6,1,8
431:4,6,5,5,8,9,8,6,5,2,6,1,8,9,5,6,5,9,4,2,1,6,6,4,3,5,1,9,3,5
432:9,2,8,1,7,9,3,1,6,7,7,3,4,5,6,3,3,6,9,7,7,1,6,7,2,9,7,6,1,6
433:2,4,8,3,5,3,4,2,3,5,3,6,3,8,2,7,6,4,9,2,3,6,8,3,5,9,4,4,4,7
434:2,2,4,3,5,8,6,7,7,3,2,5,3,8,7,4,6,7,9,7,2,3,6,6,9,4,5,7,3,3
435:9,4,5,3,2,6,1,8,4,7,4,8,6,4,8,1,5,8,2,7,1,2,2,1,3,7,5,4,3,6
436:9,1,5,7,6,6,2,9,7,1,1,2,2,5,3,2,8,7,8,6,1,4,9,8,1,3,7,5,6,3
437:7,8,1,1,4,9,4,8,8,7,5,8,3,5,5,9,1,8,1,7,8,1,4,5,3,9,9,3,2,1
438:4,8,2,4,7,4,1,5,6,7,8,6,5,7,7,9,2,9,5,7,2,2,7,3,6,2,4,1,5,9
439:8,2,3,8,4,8,6,5,2,5,6,6,9,5,4,3,7,9,1,3,9,4,6,8,5,9,7,7,9,3
440:9,1,7,5,1,9,9,6,3,3,7,2,4,2,4,7,9,2,2,2,5,6,2,7,1,8,5,4,4,9
441:5,9,2,3,2,1,7,5,3,9,4,9,5,5,9,8,2,2,8,1,5,6,8,9,3,6,1,4,6,4
442:3,2,4,2,3,9,4,9,6,3,2,1,3,8,5,8,1,5,8,6,5,2,6,6,8,3,2,8,2,8
443:3,1,1,5,1,5,2,9,1,7,1,4,5,9,8,8,9,3,6,6,6,4,4,2,2,6,5,9,5,8
444:6,7,7,9,9,3,3,1,7,4,9,8,3,1,8,6,9,8,2,3,8,6,8,4,2,3,9,3,5,6
445:6,5,1,6,4,9,1,5,4,1,4,5,9,2,2,9,7,1,5,1,1,9,6,7,2,9,7,5,8,3
446:7,2,8,6,4,4,2,3,7,2,2,5,9,9,2,1,7,3,8,8,9,2,1,9,5,2,5,6,1,9
447:8,3,2,8,6,3,6,6,9,3,7,1,1,2,5,9,9,3,8,3,6,7,5,3,6,4,3,4,9,1
448:3,9,5,2,4,3,5,1,4,2,4,3,6,8,4,8,6,3,9,3,8,2,7,7,7,4,9,3,1,5
449:3,9,5,2,4,3,5,1,4,2,4,3,6,8,4,8,6,3,9,3,9,2,7,7,7,4,9,3,1,5
450:1,1,1,5,1,4,7,8,6,4,3,5,4,7,9,9,3,6,9,6,3,3,2,7,8,4,7,6,1,6
